Order Date,Sales,Quantity,Customer ID,Region,Product ID,Category,Discount,Discount value,Year
2014-01-20,66.58,2,XP-21865,Central,OFF-ST-10003123,Office Supplies,0.0,0.0,2014
2014-01-20,43.92,3,XP-21865,Central,OFF-AR-10004456,Office Supplies,0.0,0.0,2014
2014-01-20,14.73,3,XP-21865,Central,FUR-FU-10002268,Furniture,0.0,0.0,2014
2014-01-20,29.7,5,XP-21865,Central,OFF-BI-10004364,Office Supplies,0.0,0.0,2014
2014-07-11,49.12,4,MH-17455,East,OFF-PA-10001970,Office Supplies,0.0,0.0,2014
2014-07-11,18.28,5,MH-17455,East,OFF-BI-10002954,Office Supplies,0.2,-3.656000000000001,2014
2014-10-06,83.92,5,JD-16015,East,OFF-ST-10000642,Office Supplies,0.2,-16.784,2014
2014-11-25,51.016,7,SE-20110,West,OFF-AR-10003179,Office Supplies,0.2,-10.2032,2014
2014-04-29,561.584,2,LA-16780,South,FUR-CH-10001394,Furniture,0.2,-112.3168,2014
2014-04-29,99.92,5,LA-16780,South,OFF-ST-10000798,Office Supplies,0.2,-19.984,2014
2014-04-08,49.792,8,PC-19000,West,OFF-FA-10001883,Office Supplies,0.2,-9.958400000000001,2014
2014-01-30,10.56,2,MV-18190,Central,OFF-PA-10001204,Office Supplies,0.0,0.0,2014
2014-01-30,229.94,2,MV-18190,Central,OFF-ST-10000991,Office Supplies,0.0,0.0,2014
2014-07-26,111.93,7,JO-15145,West,TEC-AC-10002006,Technology,0.0,0.0,2014
2014-11-03,25.984,2,SH-20395,South,OFF-ST-10001558,Office Supplies,0.2,-5.196800000000001,2014
2014-11-03,945.036,6,SH-20395,South,FUR-TA-10001768,Furniture,0.4,-378.0144,2014
2014-11-03,14.301,7,SH-20395,South,OFF-BI-10002982,Office Supplies,0.7,-10.0107,2014
2014-11-03,410.352,3,SH-20395,South,FUR-FU-10001468,Furniture,0.2,-82.0704,2014
2014-10-04,589.41,5,CC-12220,East,FUR-CH-10003298,Furniture,0.1,-58.941,2014
2014-08-05,135.99,1,SP-20650,East,TEC-PH-10002468,Technology,0.0,0.0,2014
2014-08-05,15.96,7,SP-20650,East,OFF-AR-10004165,Office Supplies,0.0,0.0,2014
2014-06-06,100.24,10,VT-21700,Central,OFF-LA-10001074,Office Supplies,0.2,-20.048,2014
2014-01-14,61.96,4,BS-11590,East,FUR-BO-10003433,Furniture,0.5,-30.98,2014
2014-09-15,103.936,4,MF-18250,East,FUR-FU-10000222,Furniture,0.2,-20.7872,2014
2014-11-02,539.964,6,LC-17050,East,TEC-PH-10001299,Technology,0.4,-215.9856,2014
2014-11-02,50.232,7,LC-17050,East,TEC-PH-10001552,Technology,0.4,-20.0928,2014
2014-11-02,19.242,3,LC-17050,East,OFF-BI-10001098,Office Supplies,0.7,-13.4694,2014
2014-12-22,216.4,4,BT-11530,East,OFF-ST-10004946,Office Supplies,0.0,0.0,2014
2014-02-23,6.936,3,MG-17875,Central,OFF-LA-10004425,Office Supplies,0.2,-1.3872,2014
2014-02-23,4.428,3,MG-17875,Central,OFF-BI-10000320,Office Supplies,0.8,-3.5424,2014
2014-11-17,2152.776,3,GT-14710,East,OFF-BI-10001359,Office Supplies,0.2,-430.5552,2014
2014-11-17,4007.84,10,GT-14710,East,FUR-BO-10002213,Furniture,0.2,-801.5680000000001,2014
2014-10-20,328.59,3,FH-14365,South,FUR-TA-10003008,Furniture,0.4,-131.436,2014
2014-10-20,98.352,3,FH-14365,South,OFF-ST-10000934,Office Supplies,0.2,-19.6704,2014
2014-03-01,634.116,6,VF-21715,Central,FUR-CH-10000863,Furniture,0.3,-190.2348,2014
2014-03-01,17.472,3,VF-21715,Central,OFF-PA-10003036,Office Supplies,0.2,-3.494400000000001,2014
2014-10-20,319.968,4,LS-16975,Central,TEC-AC-10001606,Technology,0.2,-63.99360000000001,2014
2014-10-20,505.32,3,LS-16975,Central,OFF-ST-10003805,Office Supplies,0.2,-101.064,2014
2014-10-20,3.808,1,LS-16975,Central,OFF-PA-10002109,Office Supplies,0.2,-0.7616,2014
2014-10-20,8.682,1,LS-16975,Central,OFF-BI-10000632,Office Supplies,0.8,-6.945600000000001,2014
2014-10-20,24.424,1,LS-16975,Central,OFF-LA-10003510,Office Supplies,0.2,-4.8848,2014
2014-05-07,16.14,3,CT-11995,East,OFF-BI-10001078,Office Supplies,0.0,0.0,2014
2014-05-07,194.25,2,CT-11995,East,FUR-TA-10003469,Furniture,0.3,-58.275,2014
2014-05-07,8.64,3,CT-11995,East,OFF-AR-10002578,Office Supplies,0.0,0.0,2014
2014-05-07,872.32,4,CT-11995,East,FUR-CH-10004675,Furniture,0.0,0.0,2014
2014-04-18,2.688,2,KM-16720,Central,OFF-AR-10001868,Office Supplies,0.2,-0.5376000000000001,2014
2014-04-18,317.058,3,KM-16720,Central,FUR-CH-10002602,Furniture,0.3,-95.11739999999999,2014
2014-04-18,149.352,3,KM-16720,Central,OFF-EN-10000056,Office Supplies,0.2,-29.8704,2014
2014-04-18,227.976,3,KM-16720,Central,TEC-AC-10000474,Technology,0.2,-45.59520000000001,2014
2014-08-25,1007.944,7,MW-18220,West,TEC-PH-10000895,Technology,0.2,-201.5888,2014
2014-03-23,9.912,3,BG-11740,South,OFF-LA-10004484,Office Supplies,0.2,-1.9824,2014
2014-06-06,1.365,1,SV-20785,South,OFF-BI-10002557,Office Supplies,0.7,-0.9554999999999999,2014
2014-06-06,62.016,2,SV-20785,South,OFF-PA-10002319,Office Supplies,0.2,-12.4032,2014
2014-12-02,60.72,3,ON-18715,East,FUR-FU-10003849,Furniture,0.0,0.0,2014
2014-12-02,146.82,3,ON-18715,East,OFF-PA-10002923,Office Supplies,0.0,0.0,2014
2014-12-02,239.84,8,ON-18715,East,FUR-CH-10004754,Furniture,0.0,0.0,2014
2014-12-02,15.66,6,ON-18715,East,OFF-LA-10000634,Office Supplies,0.0,0.0,2014
2014-09-06,41.88,6,VP-21760,West,FUR-FU-10001487,Furniture,0.0,0.0,2014
2014-09-06,58.48,8,VP-21760,West,OFF-LA-10001934,Office Supplies,0.0,0.0,2014
2014-12-14,6999.96,4,TB-21400,East,TEC-MA-10001127,Technology,0.0,0.0,2014
2014-05-23,12.96,2,EH-13990,West,OFF-PA-10003177,Office Supplies,0.0,0.0,2014
2014-10-31,1421.664,8,AJ-10780,East,FUR-TA-10003954,Furniture,0.4,-568.6656,2014
2014-08-23,49.568,2,RB-19645,West,OFF-BI-10001575,Office Supplies,0.2,-9.9136,2014
2014-10-10,46.872,7,SD-20485,West,FUR-FU-10003724,Furniture,0.2,-9.3744,2014
2014-11-05,20.04,6,DE-13255,West,FUR-FU-10000320,Furniture,0.0,0.0,2014
2014-04-13,7.83,3,BF-11170,East,OFF-LA-10002368,Office Supplies,0.0,0.0,2014
2014-07-04,177.536,4,KE-16420,West,OFF-PA-10001977,Office Supplies,0.2,-35.5072,2014
2014-07-04,32.432,2,KE-16420,West,OFF-AP-10000692,Office Supplies,0.2,-6.486400000000001,2014
2014-05-26,102.624,3,MM-18055,Central,OFF-ST-10001837,Office Supplies,0.2,-20.5248,2014
2014-05-26,359.772,2,MM-18055,Central,FUR-CH-10003981,Furniture,0.3,-107.9316,2014
2014-05-26,13.392,3,MM-18055,Central,OFF-AR-10000716,Office Supplies,0.2,-2.6784,2014
2014-08-12,196.21,7,CS-12175,East,OFF-BI-10002854,Office Supplies,0.0,0.0,2014
2014-08-15,62.94,3,CS-12355,East,OFF-BI-10001989,Office Supplies,0.0,0.0,2014
2014-10-05,99.98,2,KH-16510,West,TEC-AC-10002800,Technology,0.0,0.0,2014
2014-11-22,9.96,2,RB-19645,South,OFF-PA-10001752,Office Supplies,0.0,0.0,2014
2014-06-17,6.24,3,GH-14425,West,FUR-FU-10003981,Furniture,0.0,0.0,2014
2014-06-17,17.9,5,GH-14425,West,OFF-FA-10000624,Office Supplies,0.0,0.0,2014
2014-06-17,3266.376,3,GH-14425,West,OFF-BI-10004995,Office Supplies,0.2,-653.2752,2014
2014-07-06,478.48,2,BC-11125,West,FUR-CH-10000155,Furniture,0.2,-95.69600000000001,2014
2014-04-20,59.92,4,BP-11230,West,FUR-FU-10000409,Furniture,0.0,0.0,2014
2014-10-17,10.78,5,TB-21520,Central,OFF-BI-10003676,Office Supplies,0.8,-8.624,2014
2014-10-17,119.976,3,TB-21520,Central,TEC-AC-10001314,Technology,0.2,-23.9952,2014
2014-09-13,2.502,3,LH-16900,East,OFF-BI-10004022,Office Supplies,0.7,-1.7514,2014
2014-12-22,132.16,1,NP-18700,Central,OFF-ST-10000585,Office Supplies,0.2,-26.432,2014
2014-12-22,17.904,6,NP-18700,Central,OFF-BI-10002824,Office Supplies,0.8,-14.3232,2014
2014-12-22,124.032,4,NP-18700,Central,OFF-PA-10001289,Office Supplies,0.2,-24.8064,2014
2014-12-16,1403.92,5,SH-20635,West,FUR-CH-10001854,Furniture,0.2,-280.784,2014
2014-07-14,13.494,1,ST-20530,East,TEC-PH-10002070,Technology,0.4,-5.397600000000001,2014
2014-07-14,23.988,2,ST-20530,East,TEC-PH-10002583,Technology,0.4,-9.5952,2014
2014-07-14,31.984,2,ST-20530,East,FUR-FU-10001057,Furniture,0.2,-6.396800000000001,2014
2014-07-14,41.584,2,ST-20530,East,OFF-AR-10001044,Office Supplies,0.2,-8.3168,2014
2014-06-15,36.544,2,PS-18760,Central,OFF-PA-10001952,Office Supplies,0.2,-7.3088,2014
2014-09-23,11.12,4,TH-21115,East,OFF-BI-10004876,Office Supplies,0.0,0.0,2014
2014-11-07,5.92,4,BP-11095,East,OFF-FA-10000611,Office Supplies,0.0,0.0,2014
2014-11-07,30.18,3,BP-11095,East,OFF-PA-10000246,Office Supplies,0.0,0.0,2014
2014-08-19,289.24,7,DW-13195,West,FUR-FU-10000723,Furniture,0.0,0.0,2014
2014-08-19,69.456,2,DW-13195,West,OFF-BI-10000632,Office Supplies,0.2,-13.8912,2014
2014-12-23,5.184,1,ME-18010,Central,OFF-PA-10000223,Office Supplies,0.2,-1.0368,2014
2014-12-15,8.544,2,SP-20860,Central,FUR-FU-10001546,Furniture,0.6,-5.1264,2014
2014-05-23,17.96,5,GT-14710,East,OFF-BI-10000829,Office Supplies,0.2,-3.592000000000001,2014
2014-05-23,5.04,2,GT-14710,East,OFF-SU-10003002,Office Supplies,0.0,0.0,2014
2014-05-23,208.16,1,GT-14710,East,OFF-AP-10002118,Office Supplies,0.0,0.0,2014
2014-03-11,146.76,3,FM-14215,South,OFF-AP-10002578,Office Supplies,0.0,0.0,2014
2014-03-11,32.96,2,FM-14215,South,TEC-AC-10000710,Technology,0.0,0.0,2014
2014-03-11,587.97,3,FM-14215,South,TEC-PH-10000984,Technology,0.0,0.0,2014
2014-03-11,14.94,3,FM-14215,South,OFF-PA-10000213,Office Supplies,0.0,0.0,2014
2014-08-23,15.552,3,AP-10915,West,OFF-PA-10001837,Office Supplies,0.2,-3.1104,2014
2014-08-23,6.8,1,AP-10915,West,OFF-SU-10004661,Office Supplies,0.2,-1.36,2014
2014-08-23,4.224,3,AP-10915,West,FUR-FU-10003274,Furniture,0.2,-0.8448000000000001,2014
2014-08-23,143.64,9,AP-10915,West,TEC-PH-10000149,Technology,0.2,-28.728,2014
2014-08-23,31.104,6,AP-10915,West,OFF-PA-10000019,Office Supplies,0.2,-6.220800000000001,2014
2014-08-23,223.056,9,AP-10915,West,OFF-PA-10001125,Office Supplies,0.2,-44.6112,2014
2014-05-02,479.984,2,CS-11860,South,TEC-CO-10004202,Technology,0.2,-95.99680000000001,2014
2014-04-08,99.592,1,NM-18445,West,FUR-TA-10003748,Furniture,0.2,-19.9184,2014
2014-04-08,399.96,4,NM-18445,West,TEC-AC-10001908,Technology,0.0,0.0,2014
2014-09-25,14.576,2,BF-11005,West,OFF-AR-10003179,Office Supplies,0.2,-2.9152,2014
2014-12-06,1261.33,7,RS-19765,West,OFF-ST-10001496,Office Supplies,0.0,0.0,2014
2014-08-09,5.98,1,GM-14500,West,OFF-PA-10001667,Office Supplies,0.0,0.0,2014
2014-11-23,23.472,3,SM-20005,West,OFF-EN-10002621,Office Supplies,0.2,-4.694400000000001,2014
2014-09-21,6.57,3,LH-16750,East,OFF-BI-10000050,Office Supplies,0.7,-4.599,2014
2014-10-18,61.96,2,IG-15085,West,OFF-PA-10000167,Office Supplies,0.0,0.0,2014
2014-10-18,1.344,1,IG-15085,West,OFF-BI-10003784,Office Supplies,0.2,-0.2688,2014
2014-01-20,67.194,1,MM-18280,South,OFF-BI-10003091,Office Supplies,0.7,-47.0358,2014
2014-11-24,111.15,5,HP-14815,South,FUR-FU-10002045,Furniture,0.0,0.0,2014
2014-10-09,88.768,2,BP-11095,South,OFF-PA-10004071,Office Supplies,0.2,-17.7536,2014
2014-07-04,21.84,3,MS-17770,South,OFF-PA-10004734,Office Supplies,0.0,0.0,2014
2014-07-04,15.6,5,MS-17770,South,OFF-BI-10000145,Office Supplies,0.0,0.0,2014
2014-04-22,247.84,8,AH-10030,East,OFF-EN-10004773,Office Supplies,0.0,0.0,2014
2014-04-22,9.912,3,AH-10030,East,OFF-BI-10004970,Office Supplies,0.2,-1.9824,2014
2014-07-22,11.52,4,NP-18325,West,OFF-AR-10003190,Office Supplies,0.0,0.0,2014
2014-07-22,717.72,3,NP-18325,West,FUR-CH-10000155,Furniture,0.2,-143.544,2014
2014-07-22,236.5,10,NP-18325,West,OFF-ST-10003058,Office Supplies,0.0,0.0,2014
2014-07-22,170.352,3,NP-18325,West,FUR-TA-10004767,Furniture,0.2,-34.0704,2014
2014-01-06,12.78,3,JO-15145,South,OFF-AR-10002399,Office Supplies,0.0,0.0,2014
2014-04-26,21.4,5,MH-17290,West,OFF-AR-10003504,Office Supplies,0.0,0.0,2014
2014-04-26,12.6,2,MH-17290,West,OFF-LA-10000305,Office Supplies,0.0,0.0,2014
2014-12-29,8.736,3,MG-17890,Central,FUR-FU-10002111,Furniture,0.6,-5.2416,2014
2014-07-20,89.712,6,RD-19720,West,OFF-BI-10002498,Office Supplies,0.2,-17.9424,2014
2014-07-20,22.83,3,RD-19720,West,OFF-PA-10004569,Office Supplies,0.0,0.0,2014
2014-12-07,8.64,3,FP-14320,West,OFF-AR-10003190,Office Supplies,0.0,0.0,2014
2014-03-03,15.12,3,JS-15595,East,OFF-LA-10000305,Office Supplies,0.2,-3.024,2014
2014-03-03,302.45,5,JS-15595,East,FUR-BO-10001972,Furniture,0.5,-151.225,2014
2014-03-03,44.672,8,JS-15595,East,OFF-ST-10002486,Office Supplies,0.2,-8.9344,2014
2014-11-23,155.372,2,DK-12835,Central,FUR-CH-10001973,Furniture,0.3,-46.6116,2014
2014-11-02,799.92,10,JK-16120,South,TEC-AC-10004171,Technology,0.2,-159.984,2014
2014-09-02,559.71,3,AG-10525,Central,TEC-MA-10002210,Technology,0.4,-223.884,2014
2014-05-04,37.84,2,NC-18340,Central,OFF-AR-10001725,Office Supplies,0.2,-7.568000000000001,2014
2014-05-04,5.472,6,NC-18340,Central,OFF-FA-10000840,Office Supplies,0.2,-1.0944,2014
2014-11-18,292.1,4,JK-15730,Central,FUR-TA-10002533,Furniture,0.5,-146.05,2014
2014-11-18,8.544,2,JK-15730,Central,FUR-FU-10001546,Furniture,0.6,-5.1264,2014
2014-11-18,424.116,6,JK-15730,Central,FUR-BO-10003546,Furniture,0.3,-127.2348,2014
2014-11-18,2.892,3,JK-15730,Central,OFF-BI-10004728,Office Supplies,0.8,-2.3136,2014
2014-11-18,381.72,5,JK-15730,Central,OFF-ST-10000025,Office Supplies,0.2,-76.34400000000001,2014
2014-03-29,890.841,3,MG-18145,Central,FUR-TA-10001889,Furniture,0.3,-267.2523,2014
2014-03-18,111.0,2,SC-20050,West,FUR-FU-10004597,Furniture,0.0,0.0,2014
2014-03-18,1279.968,4,SC-20050,West,TEC-MA-10001148,Technology,0.2,-255.9936,2014
2014-03-18,1856.19,7,SC-20050,West,OFF-ST-10000078,Office Supplies,0.0,0.0,2014
2014-12-20,192.186,3,SM-20950,East,FUR-CH-10004875,Furniture,0.1,-19.2186,2014
2014-07-26,67.88,2,SG-20470,South,FUR-CH-10000553,Furniture,0.0,0.0,2014
2014-07-26,162.89,13,SG-20470,South,OFF-LA-10002762,Office Supplies,0.0,0.0,2014
2014-07-26,25.71,3,SG-20470,South,FUR-FU-10000719,Furniture,0.0,0.0,2014
2014-12-26,191.88,6,TB-21520,East,OFF-ST-10000563,Office Supplies,0.0,0.0,2014
2014-03-03,176.772,3,SC-20020,Central,OFF-AP-10002534,Office Supplies,0.8,-141.4176,2014
2014-12-30,251.964,6,AR-10345,East,TEC-PH-10002170,Technology,0.4,-100.7856,2014
2014-12-30,523.764,3,AR-10345,East,FUR-TA-10004575,Furniture,0.4,-209.5056,2014
2014-10-28,257.98,2,BT-11395,Central,TEC-PH-10001336,Technology,0.0,0.0,2014
2014-09-19,92.52,6,MC-18130,West,OFF-ST-10001321,Office Supplies,0.0,0.0,2014
2014-09-30,795.408,6,DM-12955,East,OFF-AP-10003217,Office Supplies,0.2,-159.0816,2014
2014-07-12,35.856,9,ME-17725,Central,OFF-PA-10001526,Office Supplies,0.2,-7.171200000000001,2014
2014-07-12,23.84,4,ME-17725,Central,TEC-AC-10002857,Technology,0.2,-4.768,2014
2014-04-08,172.11,1,JS-15880,East,FUR-TA-10004442,Furniture,0.4,-68.84400000000001,2014
2014-07-23,99.98,2,AG-10270,East,TEC-AC-10001314,Technology,0.0,0.0,2014
2014-03-17,11.43,3,MH-17440,South,OFF-BI-10000605,Office Supplies,0.0,0.0,2014
2014-03-17,30.44,2,MH-17440,South,OFF-BI-10000309,Office Supplies,0.0,0.0,2014
2014-03-17,12.96,2,MH-17440,South,OFF-PA-10003349,Office Supplies,0.0,0.0,2014
2014-03-17,16.0,4,MH-17440,South,OFF-PA-10003063,Office Supplies,0.0,0.0,2014
2014-03-17,32.67,3,MH-17440,South,OFF-AP-10003971,Office Supplies,0.0,0.0,2014
2014-08-09,4.464,3,RD-19720,West,OFF-FA-10004838,Office Supplies,0.2,-0.8928000000000001,2014
2014-08-09,9.345,5,RD-19720,West,OFF-BI-10001097,Office Supplies,0.7,-6.5415,2014
2014-02-15,21.36,5,BF-11020,West,OFF-BI-10001031,Office Supplies,0.2,-4.272,2014
2014-12-09,10.688,2,VP-21760,Central,OFF-PA-10001804,Office Supplies,0.2,-2.1376,2014
2014-12-09,237.096,3,VP-21760,Central,OFF-ST-10000036,Office Supplies,0.2,-47.4192,2014
2014-09-15,14.94,3,AA-10315,East,OFF-PA-10000349,Office Supplies,0.0,0.0,2014
2014-09-15,14.56,2,AA-10315,East,FUR-FU-10002456,Furniture,0.0,0.0,2014
2014-01-06,2573.82,9,ME-17320,South,FUR-CH-10004063,Furniture,0.0,0.0,2014
2014-01-06,609.98,2,ME-17320,South,OFF-BI-10004632,Office Supplies,0.0,0.0,2014
2014-01-06,5.48,2,ME-17320,South,OFF-AR-10001662,Office Supplies,0.0,0.0,2014
2014-01-06,391.98,2,ME-17320,South,TEC-PH-10004977,Technology,0.0,0.0,2014
2014-01-06,755.96,4,ME-17320,South,TEC-PH-10004539,Technology,0.0,0.0,2014
2014-01-06,31.12,4,ME-17320,South,OFF-FA-10001883,Office Supplies,0.0,0.0,2014
2014-01-06,6.54,1,ME-17320,South,OFF-PA-10000955,Office Supplies,0.0,0.0,2014
2014-09-23,18.464,4,JP-16135,East,OFF-BI-10004654,Office Supplies,0.2,-3.6928,2014
2014-12-15,445.802,7,EB-13705,East,FUR-CH-10003774,Furniture,0.3,-133.7406,2014
2014-11-02,46.384,2,SH-20395,West,TEC-PH-10001615,Technology,0.2,-9.2768,2014
2014-11-02,362.92,2,SH-20395,West,OFF-ST-10003208,Office Supplies,0.0,0.0,2014
2014-09-10,21.728,7,CL-12565,West,OFF-EN-10003072,Office Supplies,0.2,-4.3456,2014
2014-09-10,1487.04,5,CL-12565,West,FUR-CH-10003973,Furniture,0.2,-297.408,2014
2014-10-10,719.952,6,CM-12715,Central,TEC-PH-10001128,Technology,0.2,-143.9904,2014
2014-10-10,755.944,7,CM-12715,Central,TEC-PH-10004667,Technology,0.2,-151.1888,2014
2014-10-10,11.98,5,CM-12715,Central,OFF-BI-10004817,Office Supplies,0.8,-9.584000000000001,2014
2014-10-10,0.898,1,CM-12715,Central,OFF-BI-10004140,Office Supplies,0.8,-0.7184,2014
2014-11-20,34.74,3,KH-16330,East,OFF-EN-10002592,Office Supplies,0.0,0.0,2014
2014-11-20,833.94,6,KH-16330,East,TEC-PH-10004447,Technology,0.0,0.0,2014
2014-11-20,12.96,3,KH-16330,East,OFF-BI-10003669,Office Supplies,0.2,-2.592000000000001,2014
2014-11-20,25.92,4,KH-16330,East,OFF-PA-10000223,Office Supplies,0.0,0.0,2014
2014-05-10,349.965,7,AF-10885,East,FUR-BO-10004467,Furniture,0.5,-174.9825,2014
2014-05-10,22.32,5,AF-10885,East,OFF-AR-10000716,Office Supplies,0.2,-4.464,2014
2014-11-01,533.94,3,DL-12925,East,OFF-AP-10002518,Office Supplies,0.0,0.0,2014
2014-11-01,167.94,3,DL-12925,East,OFF-PA-10000806,Office Supplies,0.0,0.0,2014
2014-11-01,31.68,6,DL-12925,East,FUR-FU-10003142,Furniture,0.0,0.0,2014
2014-12-05,26.46,9,RL-19615,West,OFF-AR-10003045,Office Supplies,0.0,0.0,2014
2014-12-05,49.12,4,RL-19615,West,OFF-PA-10001363,Office Supplies,0.0,0.0,2014
2014-12-05,15.0,3,RL-19615,West,OFF-FA-10002280,Office Supplies,0.0,0.0,2014
2014-10-21,194.7,5,FH-14275,South,OFF-ST-10003479,Office Supplies,0.0,0.0,2014
2014-10-21,591.32,4,FH-14275,South,FUR-TA-10004607,Furniture,0.0,0.0,2014
2014-10-21,2.84,1,FH-14275,South,OFF-AR-10001022,Office Supplies,0.0,0.0,2014
2014-11-02,41.94,2,SW-20755,West,TEC-AC-10000023,Technology,0.0,0.0,2014
2014-11-02,52.792,1,SW-20755,West,TEC-PH-10001750,Technology,0.2,-10.5584,2014
2014-03-21,3499.93,7,KH-16690,South,TEC-PH-10000730,Technology,0.0,0.0,2014
2014-03-21,14.4,5,KH-16690,South,OFF-LA-10004409,Office Supplies,0.0,0.0,2014
2014-03-21,122.97,3,KH-16690,South,OFF-PA-10000675,Office Supplies,0.0,0.0,2014
2014-03-21,9.32,4,KH-16690,South,OFF-AR-10001573,Office Supplies,0.0,0.0,2014
2014-03-21,122.94,3,KH-16690,South,OFF-BI-10001597,Office Supplies,0.0,0.0,2014
2014-09-17,5.248,2,JA-15970,West,OFF-AR-10001473,Office Supplies,0.2,-1.0496,2014
2014-09-17,38.256,3,JA-15970,West,OFF-AR-10000411,Office Supplies,0.2,-7.6512,2014
2014-09-17,40.24,5,JA-15970,West,OFF-PA-10000246,Office Supplies,0.2,-8.048,2014
2014-09-17,29.925,5,JA-15970,West,TEC-MA-10004086,Technology,0.7,-20.9475,2014
2014-09-17,148.704,6,JA-15970,West,OFF-PA-10003039,Office Supplies,0.2,-29.7408,2014
2014-09-17,55.92,10,JA-15970,West,TEC-AC-10004633,Technology,0.2,-11.184,2014
2014-02-22,19.44,3,SA-20830,West,OFF-PA-10001800,Office Supplies,0.0,0.0,2014
2014-11-30,6.642,9,RF-19345,South,OFF-BI-10000201,Office Supplies,0.7,-4.6494,2014
2014-11-25,539.92,5,RB-19435,West,TEC-PH-10001580,Technology,0.2,-107.984,2014
2014-11-25,725.344,4,RB-19435,West,FUR-CH-10002335,Furniture,0.2,-145.0688,2014
2014-11-25,7.44,3,RB-19435,West,OFF-AR-10004707,Office Supplies,0.0,0.0,2014
2014-07-14,39.48,1,SS-20515,East,OFF-AP-10000576,Office Supplies,0.0,0.0,2014
2014-03-30,335.72,5,MP-17470,Central,OFF-EN-10002230,Office Supplies,0.2,-67.144,2014
2014-03-30,251.944,7,MP-17470,Central,TEC-PH-10001819,Technology,0.2,-50.3888,2014
2014-03-30,127.302,7,MP-17470,Central,FUR-CH-10002304,Furniture,0.3,-38.1906,2014
2014-09-09,1299.99,2,DL-12925,South,TEC-MA-10002073,Technology,0.5,-649.995,2014
2014-04-15,106.96,2,PS-18970,West,OFF-AP-10000240,Office Supplies,0.0,0.0,2014
2014-04-15,187.76,4,PS-18970,West,FUR-FU-10004091,Furniture,0.0,0.0,2014
2014-01-07,76.728,3,VS-21820,Central,FUR-FU-10004864,Furniture,0.6,-46.03679999999999,2014
2014-01-07,10.43,7,VS-21820,Central,OFF-BI-10003708,Office Supplies,0.8,-8.344,2014
2014-10-22,129.92,4,NB-18580,South,FUR-FU-10000193,Furniture,0.0,0.0,2014
2014-10-08,23.472,3,JG-15115,South,TEC-AC-10002331,Technology,0.2,-4.694400000000001,2014
2014-12-31,195.64,4,KM-16375,East,OFF-PA-10003228,Office Supplies,0.0,0.0,2014
2014-12-31,14.94,3,KM-16375,East,OFF-PA-10002586,Office Supplies,0.0,0.0,2014
2014-12-31,1687.8,4,KM-16375,East,TEC-AC-10002049,Technology,0.0,0.0,2014
2014-12-31,341.96,2,KM-16375,East,FUR-BO-10000362,Furniture,0.0,0.0,2014
2014-12-31,605.88,6,KM-16375,East,FUR-CH-10004218,Furniture,0.0,0.0,2014
2014-12-29,88.8,6,AI-10855,West,OFF-LA-10003923,Office Supplies,0.0,0.0,2014
2014-12-29,319.968,4,AI-10855,West,TEC-PH-10001051,Technology,0.2,-63.99360000000001,2014
2014-10-25,40.776,3,EH-14185,East,TEC-AC-10001553,Technology,0.2,-8.1552,2014
2014-10-25,13.698,3,EH-14185,East,OFF-BI-10000309,Office Supplies,0.7,-9.5886,2014
2014-12-05,250.26,6,JB-15925,West,OFF-AP-10001469,Office Supplies,0.0,0.0,2014
2014-05-30,70.368,4,JG-15160,East,OFF-BI-10003684,Office Supplies,0.2,-14.0736,2014
2014-11-21,6.58,2,SC-20680,West,OFF-PA-10001609,Office Supplies,0.0,0.0,2014
2014-11-21,94.99,1,SC-20680,West,TEC-AC-10000474,Technology,0.0,0.0,2014
2014-12-06,42.208,2,BG-11035,South,OFF-PA-10003641,Office Supplies,0.2,-8.4416,2014
2014-12-27,10.98,1,CD-12790,West,OFF-AP-10001366,Office Supplies,0.0,0.0,2014
2014-12-27,7.86,3,CD-12790,West,OFF-FA-10003485,Office Supplies,0.0,0.0,2014
2014-12-27,51.45,3,CD-12790,West,OFF-ST-10004507,Office Supplies,0.0,0.0,2014
2014-12-27,37.056,3,CD-12790,West,OFF-BI-10002353,Office Supplies,0.2,-7.4112,2014
2014-11-29,25.06,2,PB-19150,East,OFF-LA-10002762,Office Supplies,0.0,0.0,2014
2014-03-24,40.48,2,MS-17710,West,FUR-FU-10002813,Furniture,0.0,0.0,2014
2014-08-26,8.64,3,PP-18955,East,OFF-AR-10003770,Office Supplies,0.0,0.0,2014
2014-08-26,149.97,3,PP-18955,East,TEC-AC-10002800,Technology,0.0,0.0,2014
2014-05-16,232.88,5,PW-19030,West,FUR-CH-10002439,Furniture,0.2,-46.576,2014
2014-03-28,6.12,3,CV-12295,Central,OFF-EN-10001509,Office Supplies,0.0,0.0,2014
2014-03-28,1184.72,4,CV-12295,Central,FUR-TA-10003954,Furniture,0.0,0.0,2014
2014-04-19,58.05,3,AG-10390,South,OFF-BI-10003638,Office Supplies,0.0,0.0,2014
2014-04-19,71.28,11,AG-10390,South,OFF-PA-10001569,Office Supplies,0.0,0.0,2014
2014-12-09,8.448,2,TS-21205,Central,OFF-PA-10000143,Office Supplies,0.2,-1.6896,2014
2014-12-09,20.388,2,TS-21205,Central,OFF-AP-10003287,Office Supplies,0.8,-16.3104,2014
2014-05-30,25.584,2,LW-16825,East,OFF-BI-10004233,Office Supplies,0.2,-5.1168,2014
