Order Date,Quantity,Sales,Customer ID
2016-10-31,34,3750.4990000000003,5
2016-11-01,17,453.374,3
2016-11-03,97,3802.7960000000003,8
2016-11-04,78,3888.8179999999998,10
2016-11-05,71,4266.8988,9
2016-11-06,16,773.2560000000001,3
2016-11-07,57,3810.464,11
2016-11-08,5,993.9000000000001,1
2016-11-09,3,479.97,1
2016-11-10,144,4723.478,14
2016-11-11,66,4944.296,9
2016-11-12,73,4914.938,5
2016-11-13,47,2945.138,9
2016-11-14,42,2774.0620000000004,9
2016-11-15,17,2145.718,4
2016-11-16,10,36.72,2
2016-11-17,15,142.684,3
2016-11-18,40,3958.9320000000002,8
2016-11-19,69,638.462,7
2016-11-20,87,3070.333,10
2016-11-21,42,1176.891,7
2016-11-22,44,317.044,4
2016-11-23,14,100.61599999999999,1
2016-11-24,94,6394.5380000000005,13
2016-11-25,53,7978.551,7
2016-11-26,77,8329.743,9
2016-11-27,57,1651.239,8
2016-11-28,48,3428.372,4
2016-11-29,6,300.592,2
2016-11-30,17,970.142,2
2016-12-01,89,7365.455,12
2016-12-02,78,4684.616,7
2016-12-03,60,5269.816,6
2016-12-04,24,944.2860000000001,4
2016-12-05,70,5267.004,9
2016-12-06,93,3878.276,4
2016-12-08,65,4709.095,8
2016-12-09,58,1855.483,9
2016-12-10,64,3459.71,8
2016-12-11,112,6102.25,9
2016-12-12,61,1981.115,5
2016-12-13,13,1194.088,3
2016-12-14,35,828.654,3
2016-12-15,19,2637.087,5
2016-12-16,20,628.5419999999999,5
2016-12-17,38,12185.134,5
2016-12-18,86,7051.35,9
2016-12-19,29,815.1120000000001,4
2016-12-20,14,134.54,3
2016-12-22,32,1043.128,4
2016-12-23,68,6965.857,8
2016-12-24,45,1938.26,5
2016-12-25,77,10488.055,7
2016-12-26,34,1829.418,7
2016-12-27,30,959.49,6
2016-12-29,48,1277.68,8
2016-12-30,25,773.774,6
2016-12-31,27,731.768,5
2017-01-01,56,1481.8280000000002,4
2017-01-02,26,2079.554,3
2017-01-03,17,2070.272,2
2017-01-06,7,33.74,1
2017-01-07,27,3395.59,3
2017-01-08,2,892.98,1
2017-01-09,3,274.491,1
2017-01-12,14,848.52,3
2017-01-13,19,4619.33,1
2017-01-14,70,1056.038,5
2017-01-15,31,2140.28,4
2017-01-16,25,6230.2919999999995,2
2017-01-19,22,2013.715,3
2017-01-20,21,767.838,5
2017-01-21,58,2546.643,4
2017-01-22,21,4212.372,2
2017-01-23,22,450.334,3
2017-01-24,11,418.66599999999994,2
2017-01-26,30,3055.2799999999997,4
2017-01-27,12,331.914,2
2017-01-28,20,1007.52,3
2017-01-29,31,294.842,5
2017-01-30,52,3749.335,6
2017-02-02,32,913.354,3
2017-02-03,19,922.327,3
2017-02-04,3,32.67,1
2017-02-05,19,2263.012,2
2017-02-06,19,904.354,4
2017-02-09,19,773.7639999999999,3
2017-02-10,6,227.103,2
2017-02-11,18,1241.516,4
2017-02-13,25,1058.43,4
2017-02-16,21,1337.442,3
2017-02-17,43,2964.8174,5
2017-02-18,8,287.326,1
2017-02-19,16,1314.59,3
2017-02-20,33,1150.29,4
2017-02-21,1,47.904,1
2017-02-23,16,117.79999999999998,2
2017-02-24,14,1448.676,2
2017-02-25,10,430.49199999999996,2
2017-02-26,38,2847.6459999999997,3
2017-02-28,3,17.62,1
2017-03-02,45,1450.126,6
2017-03-03,34,2000.1039999999998,5
2017-03-04,14,228.822,3
2017-03-05,28,1240.02,3
2017-03-06,40,778.236,5
2017-03-07,12,166.59,2
2017-03-08,17,843.1,2
2017-03-09,9,710.804,2
2017-03-10,24,1252.952,5
2017-03-11,19,1973.708,3
2017-03-12,19,353.28,3
2017-03-13,71,4791.35,8
2017-03-14,2,49.616,1
2017-03-16,44,2014.381,4
2017-03-17,56,542.746,4
2017-03-18,43,1027.758,6
2017-03-19,50,2166.248,5
2017-03-20,21,899.568,4
2017-03-21,45,3332.636,6
2017-03-23,33,14816.068,6
2017-03-24,17,1257.298,4
2017-03-25,46,3567.026,6
2017-03-26,39,3252.88,5
2017-03-27,38,2933.516,4
2017-03-28,35,1504.702,2
2017-03-29,5,81.4,1
2017-03-30,16,656.407,5
2017-03-31,63,4981.010799999999,8
2017-04-01,60,5972.988,6
2017-04-02,16,822.97,4
2017-04-03,7,32.528,2
2017-04-04,13,808.47,4
2017-04-06,8,114.41999999999999,2
2017-04-07,17,1971.2905,2
2017-04-08,32,6401.93,4
2017-04-09,38,1626.71,4
2017-04-10,29,755.529,5
2017-04-11,28,319.806,4
2017-04-12,9,69.66,1
2017-04-13,17,1345.8239999999998,3
2017-04-14,30,652.93,5
2017-04-15,19,332.338,6
2017-04-16,30,944.429,6
2017-04-17,61,3431.4590000000003,4
2017-04-20,44,2033.24,5
2017-04-21,30,1254.564,5
2017-04-22,8,947.692,3
2017-04-23,56,1199.222,7
2017-04-24,27,928.558,6
2017-04-25,36,678.113,6
2017-04-26,12,61.608000000000004,2
2017-04-27,24,576.5756,3
2017-04-28,8,795.296,3
2017-04-29,6,1053.26,2
2017-04-30,68,1390.1260000000002,12
2017-05-01,21,4108.37,3
2017-05-02,20,399.11,3
2017-05-03,39,1386.346,3
2017-05-04,28,1389.4050000000002,5
2017-05-05,26,185.123,4
2017-05-06,73,3183.3698,8
2017-05-07,18,2549.468,3
2017-05-08,23,3658.5540000000005,5
2017-05-09,21,1078.222,2
2017-05-11,28,449.469,4
2017-05-12,45,970.384,6
2017-05-13,37,3066.378,5
2017-05-14,83,4182.062,7
2017-05-15,15,421.264,3
2017-05-16,2,221.024,1
2017-05-18,59,1830.508,7
2017-05-19,86,4919.182,10
2017-05-20,52,2997.578,4
2017-05-21,8,538.02,1
2017-05-22,25,336.56199999999995,4
2017-05-23,14,241.436,2
2017-05-25,22,886.026,3
2017-05-26,9,270.24,3
2017-05-27,44,2084.908,6
2017-05-28,44,1480.103,7
2017-05-29,24,691.108,4
2017-05-30,21,736.8904,5
2017-06-01,45,5058.362,5
2017-06-02,20,135.70600000000002,4
2017-06-03,71,2952.036,6
2017-06-04,32,279.414,6
2017-06-05,7,491.11199999999997,2
2017-06-06,6,31.349999999999998,1
2017-06-08,32,2227.038,6
2017-06-09,21,939.1329999999999,3
2017-06-10,58,2513.3430000000003,9
2017-06-11,44,1580.894,6
2017-06-12,33,1679.968,6
2017-06-13,24,1156.018,3
2017-06-15,57,4057.51,7
2017-06-16,47,2724.194,6
2017-06-17,28,3896.672,5
2017-06-18,18,1031.1555,2
2017-06-19,58,2115.941,7
2017-06-20,31,1028.228,5
2017-06-21,26,595.656,2
2017-06-22,18,579.019,4
2017-06-24,43,1287.614,7
2017-06-25,18,1508.3519999999999,4
2017-06-26,85,4224.136,9
2017-06-27,17,1644.906,3
2017-06-29,52,4521.9912,7
2017-06-30,40,4721.977,8
2017-07-01,9,639.83,1
2017-07-02,9,169.192,1
2017-07-03,77,6963.4039999999995,11
2017-07-05,32,476.35400000000004,2
2017-07-06,9,380.37800000000004,3
2017-07-07,26,1620.25,4
2017-07-08,70,1980.2640000000001,7
2017-07-09,43,1671.214,5
2017-07-10,12,359.21399999999994,3
2017-07-11,34,1728.892,5
2017-07-12,1,3.816,1
2017-07-13,14,504.542,2
2017-07-14,55,3598.9339999999997,2
2017-07-15,29,2132.229,3
2017-07-16,7,316.636,3
2017-07-17,32,2191.873,4
2017-07-18,27,2106.794,2
2017-07-20,35,2283.208,4
2017-07-21,95,3685.944,10
2017-07-22,7,556.3140000000001,2
2017-07-23,41,898.188,8
2017-07-24,5,2399.96,1
2017-07-25,31,798.742,4
2017-07-26,8,2012.3020000000001,1
2017-07-27,30,1142.68,4
2017-07-28,9,1170.5639999999999,1
2017-07-29,37,1391.294,6
2017-07-30,18,523.376,3
2017-07-31,38,1558.028,7
2017-08-01,22,2085.65,5
2017-08-03,22,531.348,6
2017-08-04,6,20.07,1
2017-08-05,28,503.676,3
2017-08-06,34,1424.026,4
2017-08-07,56,3479.624,7
2017-08-10,22,1823.0700000000002,2
2017-08-11,36,708.726,3
2017-08-12,51,3693.084,4
2017-08-13,51,2643.164,4
2017-08-14,11,440.736,2
2017-08-15,16,1949.872,3
2017-08-16,7,80.564,1
2017-08-17,70,9517.287999999999,5
2017-08-18,69,7078.4839999999995,8
2017-08-19,9,512.446,4
2017-08-20,25,692.95,5
2017-08-21,95,8551.054,8
2017-08-22,3,524.54,2
2017-08-23,28,4590.344,1
2017-08-24,15,685.0560000000002,2
2017-08-25,12,361.988,4
2017-08-26,11,190.66,3
2017-08-27,82,6190.538,9
2017-08-28,35,1443.6319999999998,3
2017-08-29,25,235.46800000000002,3
2017-08-31,43,3162.83,8
2017-09-01,27,1261.81,5
2017-09-02,126,9354.854,14
2017-09-03,42,1595.849,8
2017-09-04,108,5360.202,16
2017-09-05,15,327.044,3
2017-09-07,85,3848.565,15
2017-09-08,57,2184.327,8
2017-09-09,101,4356.061,12
2017-09-10,56,2506.646,9
2017-09-11,97,5564.006,9
2017-09-12,32,491.54999999999995,4
2017-09-13,5,15.92,1
2017-09-14,66,4367.347,8
2017-09-15,110,7285.026,13
2017-09-16,34,849.65,7
2017-09-17,59,4979.226,6
2017-09-18,73,1511.93,8
2017-09-19,51,1648.188,7
2017-09-20,52,7359.918,1
2017-09-21,23,338.172,7
2017-09-22,91,7871.213,12
2017-09-23,65,2395.786,11
2017-09-24,92,6450.4619999999995,12
2017-09-25,52,1412.213,7
2017-09-26,26,1486.576,3
2017-09-28,21,559.271,5
2017-09-29,67,1944.08,9
2017-09-30,27,540.76,5
2017-10-01,64,2978.466,6
2017-10-02,116,5418.022,10
2017-10-03,30,2504.48,6
2017-10-04,1,19.98,1
2017-10-05,55,6684.616,5
2017-10-06,29,1499.652,6
2017-10-07,53,2749.21,5
2017-10-08,12,608.356,3
2017-10-09,45,1496.589,6
2017-10-10,3,239.358,1
2017-10-12,78,5635.354,10
2017-10-13,62,8405.802,6
2017-10-14,23,134.332,4
2017-10-15,28,1017.94,6
2017-10-16,39,3473.5969999999998,5
2017-10-17,9,126.352,3
2017-10-19,57,2781.8702000000003,9
2017-10-20,42,1333.858,7
2017-10-21,58,4537.201,10
2017-10-22,49,15158.877,6
2017-10-23,66,3352.3940000000002,5
2017-10-24,9,529.0849999999999,2
2017-10-26,38,999.868,5
2017-10-27,38,1086.32,6
2017-10-28,20,408.726,4
2017-10-29,8,46.96,1
2017-10-30,92,4025.7299999999996,7
2017-10-31,9,523.928,2
2017-11-01,25,2921.43,2
2017-11-02,105,6294.386,12
2017-11-03,86,4536.937,16
2017-11-04,58,10668.096,8
2017-11-05,62,2355.064,8
2017-11-06,91,4288.75,13
2017-11-07,50,2413.378,7
2017-11-08,15,384.1,2
2017-11-09,48,4751.492,7
2017-11-10,64,4007.5480000000002,9
2017-11-11,54,1815.2179999999998,12
2017-11-12,94,2911.386,14
2017-11-13,103,6633.4202000000005,14
2017-11-14,45,834.6579999999999,8
2017-11-15,8,559.2,1
2017-11-16,68,4755.234,12
2017-11-17,64,13694.8828,12
2017-11-18,83,1469.756,8
2017-11-19,114,7397.272,15
2017-11-20,68,2988.274,9
2017-11-21,41,2236.1839999999997,7
2017-11-22,8,35.712,1
2017-11-23,59,1153.109,9
2017-11-24,110,4959.641,15
2017-11-25,55,3666.157,8
2017-11-26,69,5048.1720000000005,8
2017-11-27,61,1618.254,7
2017-11-28,65,6912.944,5
2017-11-29,7,491.888,1
2017-11-30,60,6645.282,11
2017-12-01,149,5331.178,14
2017-12-02,152,9951.182,16
2017-12-03,70,1403.842,8
2017-12-04,64,2639.638,10
2017-12-05,75,1453.136,8
2017-12-06,1,10.68,1
2017-12-07,36,2916.514,7
2017-12-08,114,7643.041,9
2017-12-09,120,5470.39,15
2017-12-10,70,3873.5589999999997,11
2017-12-11,63,2823.965,11
2017-12-13,25,580.936,3
2017-12-14,74,3897.714,6
2017-12-15,20,306.88800000000003,3
2017-12-16,47,858.702,5
2017-12-17,38,2027.758,8
2017-12-18,86,3645.911,9
2017-12-19,18,1895.926,3
2017-12-20,13,377.736,2
2017-12-21,38,2140.94,8
2017-12-22,100,7442.021,11
2017-12-23,63,1926.776,7
2017-12-24,54,6233.054,11
2017-12-25,87,2698.927,10
2017-12-26,12,814.5939999999999,4
2017-12-27,6,177.636,1
2017-12-28,64,1657.3508000000002,10
2017-12-29,41,2915.534,6
2017-12-30,23,713.7900000000001,4
